,track_name,artist_name,cm_id,label,release_date,rank,weekly_posts,add_date,velocity,pre_rank,peak_rank,peak_date,time_on_chart,rank_week_start,weekly_posts_start,week_start_date,rank_week_end,weekly_posts_end,week_end_date,track_genre,era
83,Billie Eilish X Matt Stefanina Remix,Jiro Morato ⍟,,,,84,100000,2020-08-01 00:00:00+00:00,5.14285714285714,75.0,21,2020-07-10 00:00:00+00:00,42,120,90900,2020-07-25 00:00:00+00:00,84,100000,2020-08-01 00:00:00+00:00,,
84,Boys,チャーリーエックスシーエックス,12450159.0,Atlantic Records UK,2017-07-26 00:00:00+00:00,85,100000,2020-08-01 00:00:00+00:00,3.0,60.0,37,2020-02-05 00:00:00+00:00,121,106,100000,2020-07-25 00:00:00+00:00,85,100000,2020-08-01 00:00:00+00:00,Pop,2017
85,Двигаться,Raim,22073277.0,DDRECORDS,2018-11-30 00:00:00+00:00,86,100000,2020-08-01 00:00:00+00:00,,63.0,25,2020-06-25 00:00:00+00:00,42,70,100000,2020-07-30 00:00:00+00:00,86,100000,2020-08-01 00:00:00+00:00,Hip-Hop/Rap,2018
86,Future,TikTok,,,,87,100000,2020-08-01 00:00:00+00:00,,82.0,57,2020-07-14 00:00:00+00:00,101,63,100000,2020-07-28 00:00:00+00:00,87,100000,2020-08-01 00:00:00+00:00,,
87,Surrender,Natalie Taylor,14341447.0,Natalie Taylor,2015-10-29 00:00:00+00:00,88,100000,2020-08-01 00:00:00+00:00,-7.0,106.0,25,2020-06-10 00:00:00+00:00,121,39,200000,2020-07-25 00:00:00+00:00,88,100000,2020-08-01 00:00:00+00:00,Singer/Songwriter,2015
88,Fadeaway,TikTok,,,,89,100000,2020-08-01 00:00:00+00:00,,103.0,35,2020-06-22 00:00:00+00:00,99,65,100000,2020-07-29 00:00:00+00:00,89,100000,2020-08-01 00:00:00+00:00,,
89,The Sharkboy Beat,Ricky Desktop,,,,90,100000,2020-08-01 00:00:00+00:00,,65.0,10,2020-05-24 00:00:00+00:00,55,72,100000,2020-07-30 00:00:00+00:00,90,100000,2020-08-01 00:00:00+00:00,,
90,My Type,Saweetie,22674262.0,ICY/Artistry Records/Warner Bros.,2019-03-29 00:00:00+00:00,91,100000,2020-08-01 00:00:00+00:00,,88.0,65,2020-07-28 00:00:00+00:00,90,65,100000,2020-07-28 00:00:00+00:00,91,100000,2020-08-01 00:00:00+00:00,Hip-Hop/Rap,2019
91,Ты мой кайф,Джаро & Ханза,28330804.0,А+/Студия СОЮЗ,2020-01-29 00:00:00+00:00,92,100000,2020-08-01 00:00:00+00:00,,93.0,48,2020-04-28 00:00:00+00:00,97,67,100000,2020-07-29 00:00:00+00:00,92,100000,2020-08-01 00:00:00+00:00,Pop,2020
92,Pump,Valentino Khan,16090524.0,Mad Decent,2017-05-26 00:00:00+00:00,93,100000,2020-08-01 00:00:00+00:00,-2.57142857142857,66.0,15,2020-02-17 00:00:00+00:00,152,75,100000,2020-07-25 00:00:00+00:00,93,100000,2020-08-01 00:00:00+00:00,Dance,2017
93,Tadow,Masego & FKJ,17078169.0,Masego,2017-10-06 00:00:00+00:00,94,100000,2020-08-01 00:00:00+00:00,-7.28571428571429,86.0,25,2020-07-16 00:00:00+00:00,20,43,200000,2020-07-25 00:00:00+00:00,94,100000,2020-08-01 00:00:00+00:00,R&B/Soul,2017
94,Yo Perreo Sola,Bad Bunny,28621794.0,Rimas Entertainment LLC,2020-02-28 00:00:00+00:00,95,100000,2020-08-01 00:00:00+00:00,,84.0,22,2020-06-18 00:00:00+00:00,44,71,100000,2020-07-28 00:00:00+00:00,95,100000,2020-08-01 00:00:00+00:00,Latin Urban,2020
95,SAD!,XXXTENTACION,18617811.0,"Bad Vibes Forever, LLC / Caroline / Hostess",2018-03-02 00:00:00+00:00,96,100000,2020-08-01 00:00:00+00:00,,76.0,62,2020-07-27 00:00:00+00:00,14,64,100000,2020-07-26 00:00:00+00:00,96,100000,2020-08-01 00:00:00+00:00,Pop,2018
96,Leyla,Mesto,22473158.0,Spinnin' Records,2019-02-22 00:00:00+00:00,97,100000,2020-08-01 00:00:00+00:00,,115.0,55,2020-07-15 00:00:00+00:00,34,76,100000,2020-07-26 00:00:00+00:00,97,100000,2020-08-01 00:00:00+00:00,Dance,2019
97,321.. Mmuah..,TikTok Fashion,,,,98,100000,2020-08-01 00:00:00+00:00,,105.0,29,2020-02-06 00:00:00+00:00,114,63,100000,2020-07-26 00:00:00+00:00,98,100000,2020-08-01 00:00:00+00:00,,
98,i love you,apathetic.songs,,,,99,100000,2020-08-01 00:00:00+00:00,,104.0,55,2020-02-26 00:00:00+00:00,103,72,100000,2020-07-26 00:00:00+00:00,99,100000,2020-08-01 00:00:00+00:00,,
99,Make Some TikTok,TikTok,24008840.0,DANCEANDLOVE,2019-05-22 00:00:00+00:00,100,100000,2020-08-01 00:00:00+00:00,-2.0,80.0,29,2020-02-26 00:00:00+00:00,150,86,100000,2020-07-25 00:00:00+00:00,100,100000,2020-08-01 00:00:00+00:00,Dance,2019
0,Tap In,Saweetie,29830029.0,ICY/Artistry Records/Warner Records,2020-06-17 00:00:00+00:00,1,900000,2020-08-08 00:00:00+00:00,0.0,1.0,1,2020-07-30 00:00:00+00:00,34,1,1100000,2020-08-01 00:00:00+00:00,1,900000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
1,How You Like That,BLACKPINK,29924495.0,YG Entertainment/Interscope Records,2020-06-26 00:00:00+00:00,2,700000,2020-08-08 00:00:00+00:00,0.28571428571428603,4.0,1,2020-08-18 00:00:00+00:00,43,4,700000,2020-08-01 00:00:00+00:00,2,700000,2020-08-08 00:00:00+00:00,K-Pop,2020
2,What If (I Told You I Like You),Johnny Orlando & Mackenzie Ziegler,19251938.0,"UMG Recordings, Inc.",2018-06-15 00:00:00+00:00,3,700000,2020-08-08 00:00:00+00:00,0.28571428571428603,3.0,3,2020-08-05 00:00:00+00:00,115,5,700000,2020-08-01 00:00:00+00:00,3,700000,2020-08-08 00:00:00+00:00,Pop,2018
3,Rags2Riches (feat. ATR Son Son),Rod Wave,28915328.0,Alamo Records,2020-04-03 00:00:00+00:00,4,600000,2020-08-08 00:00:00+00:00,-0.28571428571428603,2.0,1,2020-07-21 00:00:00+00:00,61,2,900000,2020-08-01 00:00:00+00:00,4,600000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
4,Wet (She Got That…) [Slowed & Reverbed],YFN Lucci,28501289.0,"Think It's A Game Entertainment, LLC",2020-02-14 00:00:00+00:00,5,500000,2020-08-08 00:00:00+00:00,0.14285714285714302,9.0,4,2020-07-31 00:00:00+00:00,35,6,700000,2020-08-01 00:00:00+00:00,5,500000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
5,"Agua (Music from ""Sponge on the Run"" Movie)",Tainy & J Balvin,30056169.0,Tainy / Interscope PS,2020-07-09 00:00:00+00:00,6,500000,2020-08-08 00:00:00+00:00,0.14285714285714302,5.0,3,2020-08-13 00:00:00+00:00,30,7,670100,2020-08-01 00:00:00+00:00,6,500000,2020-08-08 00:00:00+00:00,Música latina,2020
6,Coño (feat. Jhorrmountain x Adje),Puri,20146009.0,Spinnin' Records,2018-07-06 00:00:00+00:00,7,500000,2020-08-08 00:00:00+00:00,-0.5714285714285711,6.0,1,2020-06-02 00:00:00+00:00,122,3,800000,2020-08-01 00:00:00+00:00,7,500000,2020-08-08 00:00:00+00:00,Dance,2018
7,Dream Girl,Ir Sais,16928605.0,Ir-sais,2017-09-27 00:00:00+00:00,8,500000,2020-08-08 00:00:00+00:00,0.0,8.0,1,2020-07-03 00:00:00+00:00,86,8,600000,2020-08-01 00:00:00+00:00,8,500000,2020-08-08 00:00:00+00:00,Latijns-Amerikaans,2017
8,Hatchback,Cochise,26059560.0,Repost Network,2019-09-23 00:00:00+00:00,9,500000,2020-08-08 00:00:00+00:00,1.0,12.0,7,2020-08-11 00:00:00+00:00,59,16,408800,2020-08-01 00:00:00+00:00,9,500000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2019
9,Lollipop,Gafur & JONY,,,,10,478300,2020-08-08 00:00:00+00:00,,10.0,3,2020-08-15 00:00:00+00:00,15,23,341200,2020-08-04 00:00:00+00:00,10,478300,2020-08-08 00:00:00+00:00,,
10,FENDI,RAKHIM,30222410.0,SilentTrap,2020-07-17 00:00:00+00:00,11,412700,2020-08-08 00:00:00+00:00,0.857142857142857,11.0,5,2020-08-14 00:00:00+00:00,24,17,400500,2020-08-01 00:00:00+00:00,11,412700,2020-08-08 00:00:00+00:00,Хип-хоп,2020
11,Backyard Boy,Claire Rosinkranz,29783965.0,2118550 Records DK2,2020-06-08 00:00:00+00:00,12,407200,2020-08-08 00:00:00+00:00,2.0,17.0,3,2020-08-14 00:00:00+00:00,28,26,307500,2020-08-01 00:00:00+00:00,12,407200,2020-08-08 00:00:00+00:00,Pop,2020
12,The Boat Beat,Ricky Desktop,29602162.0,Affiliate Records,2020-05-12 00:00:00+00:00,13,400000,2020-08-08 00:00:00+00:00,0.0,7.0,6,2020-07-21 00:00:00+00:00,65,13,500000,2020-08-01 00:00:00+00:00,13,400000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
13,Better,Valentino Khan & Wuki,24686070.0,Mad Decent,2019-07-26 00:00:00+00:00,14,400000,2020-08-08 00:00:00+00:00,1.0,19.0,10,2020-07-31 00:00:00+00:00,39,21,400000,2020-08-01 00:00:00+00:00,14,400000,2020-08-08 00:00:00+00:00,Dance,2019
14,Muffins In The Freezer,Tiagz,29989564.0,Epic,2020-07-03 00:00:00+00:00,15,400000,2020-08-08 00:00:00+00:00,1.0,20.0,11,2020-07-31 00:00:00+00:00,26,22,400000,2020-08-01 00:00:00+00:00,15,400000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
15,Tattoo - Remix with Camilo,Rauw Alejandro & Camilo,28466568.0,"(SME US Latin) Duars Entertainment, Corp. (2)",2020-02-13 00:00:00+00:00,16,400000,2020-08-08 00:00:00+00:00,-0.14285714285714302,13.0,12,2020-08-14 00:00:00+00:00,31,15,421700,2020-08-01 00:00:00+00:00,16,400000,2020-08-08 00:00:00+00:00,Urbano latino,2020
16,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,17,400000,2020-08-08 00:00:00+00:00,1.85714285714286,24.0,15,2020-08-02 00:00:00+00:00,75,30,300000,2020-08-01 00:00:00+00:00,17,400000,2020-08-08 00:00:00+00:00,Pop,2020
17,TKN,ROSALÍA & Travis Scott,29592223.0,Columbia,2020-05-28 00:00:00+00:00,18,400000,2020-08-08 00:00:00+00:00,-1.28571428571429,15.0,9,2020-08-14 00:00:00+00:00,57,9,500000,2020-08-01 00:00:00+00:00,18,400000,2020-08-08 00:00:00+00:00,Pop,2020
18,Laxed (Siren Beat),Jawsh 685,29203381.0,Jawsh 685,2020-04-24 00:00:00+00:00,19,400000,2020-08-08 00:00:00+00:00,-0.7142857142857142,16.0,1,2020-05-18 00:00:00+00:00,103,14,500000,2020-08-01 00:00:00+00:00,19,400000,2020-08-08 00:00:00+00:00,雷鬼,2020
19,"Ay, DiOs Mío!",KAROL G,30064736.0,UMLE - Latino,2020-07-10 00:00:00+00:00,20,373200,2020-08-08 00:00:00+00:00,3.28571428571429,18.0,8,2020-08-14 00:00:00+00:00,31,43,192300,2020-08-01 00:00:00+00:00,20,373200,2020-08-08 00:00:00+00:00,Urbano latino,2020
20,The Chicken Wing Beat,Ricky Desktop,29891961.0,Affiliate Records,2020-06-13 00:00:00+00:00,21,310000,2020-08-08 00:00:00+00:00,1.7142857142857095,27.0,9,2020-08-17 00:00:00+00:00,20,33,241500,2020-08-01 00:00:00+00:00,21,310000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
21,ROCKSTAR,"DaBaby, Roddy Ricch",29099003.0,South Coast Music Group/Interscope Records,2020-04-17 00:00:00+00:00,22,300000,2020-08-08 00:00:00+00:00,1.28571428571429,44.0,8,2020-07-03 00:00:00+00:00,81,31,300000,2020-08-01 00:00:00+00:00,22,300000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
22,Coño,Jason Derulo & Puri & Jhorrmountain,,,,23,300000,2020-08-08 00:00:00+00:00,0.0,23.0,9,2020-07-20 00:00:00+00:00,30,23,400000,2020-08-01 00:00:00+00:00,23,300000,2020-08-08 00:00:00+00:00,,
23,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],Conkarah,24879479.0,S-Curve Records,2019-08-16 00:00:00+00:00,24,300000,2020-08-08 00:00:00+00:00,-2.0,14.0,1,2020-06-10 00:00:00+00:00,87,10,500000,2020-08-01 00:00:00+00:00,24,300000,2020-08-08 00:00:00+00:00,Reggae,2019
24,Kolors,Monte Booker & Smino,13755632.0,Soulection,2016-06-29 00:00:00+00:00,25,300000,2020-08-08 00:00:00+00:00,-1.85714285714286,25.0,1,2020-07-06 00:00:00+00:00,63,12,500000,2020-08-01 00:00:00+00:00,25,300000,2020-08-08 00:00:00+00:00,Electronic,2016
25,Bruh,Hovey Benjamin,15971304.0,Fun & Inclusive,2017-06-16 00:00:00+00:00,26,253900,2020-08-08 00:00:00+00:00,-0.28571428571428603,28.0,21,2020-08-05 00:00:00+00:00,32,24,368800,2020-08-01 00:00:00+00:00,26,253900,2020-08-08 00:00:00+00:00,Hiphop/Rap,2017
26,se essa vida fosse um filme,GIULIA BE,28855558.0,WM Brazil,2020-03-27 00:00:00+00:00,27,220000,2020-08-08 00:00:00+00:00,0.7142857142857142,29.0,26,2020-07-30 00:00:00+00:00,27,32,289000,2020-08-01 00:00:00+00:00,27,220000,2020-08-08 00:00:00+00:00,Brasileira,2020
27,Пикачу,MIA BOYKA & Егор Шип,,,,28,218800,2020-08-08 00:00:00+00:00,,31.0,26,2020-08-11 00:00:00+00:00,17,46,142700,2020-08-02 00:00:00+00:00,28,218800,2020-08-08 00:00:00+00:00,,
28,마리아 (Maria),화사 (Hwa Sa),,,,29,211300,2020-08-08 00:00:00+00:00,0.857142857142857,30.0,29,2020-08-08 00:00:00+00:00,28,35,237500,2020-08-01 00:00:00+00:00,29,211300,2020-08-08 00:00:00+00:00,,
29,24,Money Man,28650243.0,Black Circle / EMPIRE,2020-03-02 00:00:00+00:00,30,203800,2020-08-08 00:00:00+00:00,0.5714285714285711,33.0,30,2020-08-08 00:00:00+00:00,62,34,240200,2020-08-01 00:00:00+00:00,30,203800,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
30,4K,El Alfa & Darell & Noriel,,,,31,200000,2020-08-08 00:00:00+00:00,6.428571428571429,35.0,22,2020-07-02 00:00:00+00:00,66,76,100000,2020-08-01 00:00:00+00:00,31,200000,2020-08-08 00:00:00+00:00,,
31,La Jeepeta,Nio Garcia & Brray & JuanKa,29185655.0,"2020 Flow La Movie, Inc. & Los Magicos, LLC | Powered by GLAD Empire,",2020-04-24 00:00:00+00:00,32,200000,2020-08-08 00:00:00+00:00,1.28571428571429,34.0,26,2020-08-03 00:00:00+00:00,60,41,200000,2020-08-01 00:00:00+00:00,32,200000,2020-08-08 00:00:00+00:00,Urbano latino,2020
32,Relación,Sech,28884520.0,Rich Music,2020-04-02 00:00:00+00:00,33,200000,2020-08-08 00:00:00+00:00,-0.7142857142857142,41.0,12,2020-07-01 00:00:00+00:00,63,28,300000,2020-08-01 00:00:00+00:00,33,200000,2020-08-08 00:00:00+00:00,ラテン,2020
33,Party Girl,StaySolidRocky,29155495.0,Columbia,2020-04-21 00:00:00+00:00,34,200000,2020-08-08 00:00:00+00:00,-2.0,43.0,5,2020-05-25 00:00:00+00:00,85,20,400000,2020-08-01 00:00:00+00:00,34,200000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
34,Cari Mama Muda,Iqballl🍁,,,,35,200000,2020-08-08 00:00:00+00:00,1.0,37.0,1,2020-05-12 00:00:00+00:00,94,42,200000,2020-08-01 00:00:00+00:00,35,200000,2020-08-08 00:00:00+00:00,,
35,ໃສ່ໃຈໄດ້ແຕ່ມອງ,Gx2,,,,36,200000,2020-08-08 00:00:00+00:00,-2.57142857142857,22.0,14,2020-07-29 00:00:00+00:00,28,18,400000,2020-08-01 00:00:00+00:00,36,200000,2020-08-08 00:00:00+00:00,,
36,Bandook,Nirvair Pannu,29644559.0,Juke Dock,2020-05-30 00:00:00+00:00,37,200000,2020-08-08 00:00:00+00:00,0.0,27.0,20,2020-08-09 00:00:00+00:00,43,37,200000,2020-08-01 00:00:00+00:00,37,200000,2020-08-08 00:00:00+00:00,Regional Indian,2020
37,Renee,Sales,14305216.0,SALES,2014-09-22 00:00:00+00:00,38,200000,2020-08-08 00:00:00+00:00,0.857142857142857,38.0,23,2020-07-13 00:00:00+00:00,41,44,188000,2020-08-01 00:00:00+00:00,38,200000,2020-08-08 00:00:00+00:00,Electronic,2014
38,Золото ( Rakurs & Ramirez Remix),Kartashow/Мари Краймбрери,24199241.0,Klever Label,2019-06-18 00:00:00+00:00,39,200000,2020-08-08 00:00:00+00:00,,40.0,19,2020-08-11 00:00:00+00:00,126,60,100000,2020-08-02 00:00:00+00:00,39,200000,2020-08-08 00:00:00+00:00,Поп,2019
39,Classical Music,Classical Music,20877140.0,Classical Music,2011-02-03 00:00:00+00:00,40,200000,2020-08-08 00:00:00+00:00,0.7142857142857142,32.0,22,2020-08-12 00:00:00+00:00,104,45,177100,2020-08-01 00:00:00+00:00,40,200000,2020-08-08 00:00:00+00:00,,2011
40,kream bebiisan edition,bebiisan,,,,41,200000,2020-08-08 00:00:00+00:00,-3.14285714285714,21.0,4,2020-06-10 00:00:00+00:00,72,19,400000,2020-08-01 00:00:00+00:00,41,200000,2020-08-08 00:00:00+00:00,,
41,Surrender,Natalie Taylor,14341447.0,Natalie Taylor,2015-10-29 00:00:00+00:00,42,200000,2020-08-08 00:00:00+00:00,6.571428571428571,36.0,25,2020-06-10 00:00:00+00:00,133,88,100000,2020-08-01 00:00:00+00:00,42,200000,2020-08-08 00:00:00+00:00,Singer/Songwriter,2015
42,3 Musketeers (feat. NextYoungin),NextYoungin & ppcocaine,,,,43,196100,2020-08-08 00:00:00+00:00,26.857142857142897,46.0,14,2020-08-18 00:00:00+00:00,21,231,21319,2020-08-01 00:00:00+00:00,43,196100,2020-08-08 00:00:00+00:00,,
43,Stunnin' (feat. Harm Franklin),Curtis Waters,29465238.0,Curtis Waters,2020-05-19 00:00:00+00:00,44,173100,2020-08-08 00:00:00+00:00,0.857142857142857,106.0,32,2020-08-14 00:00:00+00:00,60,50,134200,2020-08-01 00:00:00+00:00,44,173100,2020-08-08 00:00:00+00:00,Alternativa,2020
44,Toy,Netta,18759175.0,Tedy,2018-03-11 00:00:00+00:00,45,172200,2020-08-08 00:00:00+00:00,13.5714285714286,45.0,5,2020-08-17 00:00:00+00:00,59,140,53400,2020-08-01 00:00:00+00:00,45,172200,2020-08-08 00:00:00+00:00,Pop,2018
45,Flexin',Lit Killah & Bizarrap,,,,46,143900,2020-08-08 00:00:00+00:00,13.5714285714286,48.0,25,2020-08-18 00:00:00+00:00,20,141,52800,2020-08-01 00:00:00+00:00,46,143900,2020-08-08 00:00:00+00:00,,
46,Oompa Loompa,Sig,30199673.0,1061390 Records DK,2019-09-30 00:00:00+00:00,47,124100,2020-08-08 00:00:00+00:00,1.14285714285714,49.0,45,2020-08-11 00:00:00+00:00,34,55,106500,2020-08-01 00:00:00+00:00,47,124100,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2019
47,NEVER MET!,Cmten,29470752.0,MUD,2020-05-01 00:00:00+00:00,48,106900,2020-08-08 00:00:00+00:00,0.5714285714285711,50.0,48,2020-08-08 00:00:00+00:00,40,52,120200,2020-08-01 00:00:00+00:00,48,106900,2020-08-08 00:00:00+00:00,Alternativa,2020
48,Why are people using this wtf,sphintuscarmen,,,,49,101700,2020-08-08 00:00:00+00:00,,54.0,46,2020-08-10 00:00:00+00:00,13,103,92000,2020-08-06 00:00:00+00:00,49,101700,2020-08-08 00:00:00+00:00,,
49,Mega Francesita (Remix),DJ Dmonio,12094245.0,Beautiful Melody Inc,2017-04-22 00:00:00+00:00,50,100300,2020-08-08 00:00:00+00:00,0.42857142857142894,51.0,50,2020-08-08 00:00:00+00:00,42,53,114300,2020-08-01 00:00:00+00:00,50,100300,2020-08-08 00:00:00+00:00,Urbano latino,2017
50,Tadow,Masego & FKJ,17078169.0,Masego,2017-10-06 00:00:00+00:00,51,100000,2020-08-08 00:00:00+00:00,6.142857142857139,68.0,25,2020-07-16 00:00:00+00:00,27,94,100000,2020-08-01 00:00:00+00:00,51,100000,2020-08-08 00:00:00+00:00,R&B/Soul,2017
51,Karin dan Dewi (remix),TramAnh🙆‍♀️❌,,,,52,100000,2020-08-08 00:00:00+00:00,-2.28571428571429,88.0,8,2020-06-02 00:00:00+00:00,163,36,200000,2020-08-01 00:00:00+00:00,52,100000,2020-08-08 00:00:00+00:00,,
52,Believer [NSG Remix],Romy Wave,,,,53,100000,2020-08-08 00:00:00+00:00,8.142857142857139,61.0,29,2020-07-03 00:00:00+00:00,149,110,100000,2020-08-01 00:00:00+00:00,53,100000,2020-08-08 00:00:00+00:00,,
53,Hit It,Yung Skrrt,28847010.0,-,2019-07-27 00:00:00+00:00,54,100000,2020-08-08 00:00:00+00:00,,71.0,37,2020-05-04 00:00:00+00:00,104,71,100000,2020-08-07 00:00:00+00:00,54,100000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2019
54,Go Go Go Who's Next?,Hip Hop Harry,29701276.0,Terah Records,2020-06-04 00:00:00+00:00,55,100000,2020-08-08 00:00:00+00:00,-2.14285714285714,78.0,15,2020-06-26 00:00:00+00:00,49,40,200000,2020-08-01 00:00:00+00:00,55,100000,2020-08-08 00:00:00+00:00,Hip-Hop/Rap,2020
55,Run Free (feat. IVIE),Deep Chills,13646389.0,Miami Beats,2017-08-18 00:00:00+00:00,56,100000,2020-08-08 00:00:00+00:00,,55.0,55,2020-08-07 00:00:00+00:00,29,55,100000,2020-08-07 00:00:00+00:00,56,100000,2020-08-08 00:00:00+00:00,House,2017
56,You Deserve to be My Wife,DJ Haning,28796444.0,DJ Haning,2020-03-18 00:00:00+00:00,57,100000,2020-08-08 00:00:00+00:00,2.42857142857143,74.0,57,2020-08-08 00:00:00+00:00,95,74,100000,2020-08-01 00:00:00+00:00,57,100000,2020-08-08 00:00:00+00:00,Dance,2020
57,Huynh Đệ À (Remix),"Đinh Đại Vũ, Son2M",,,,58,100000,2020-08-08 00:00:00+00:00,3.0,72.0,43,2020-07-02 00:00:00+00:00,51,79,100000,2020-08-01 00:00:00+00:00,58,100000,2020-08-08 00:00:00+00:00,,
58,chachaslide,Ssica,,,,59,100000,2020-08-08 00:00:00+00:00,,94.0,49,2020-08-09 00:00:00+00:00,82,59,100000,2020-08-08 00:00:00+00:00,59,100000,2020-08-08 00:00:00+00:00,,
59,Nyquest_ Trend Mix,nyquest_,,,,60,100000,2020-08-08 00:00:00+00:00,,123.0,11,2020-06-11 00:00:00+00:00,48,60,100000,2020-08-08 00:00:00+00:00,60,100000,2020-08-08 00:00:00+00:00,,
60,Baby Shark,Pinkfong,13405412.0,"Smart Study Co., Ltd.",2017-07-27 00:00:00+00:00,61,100000,2020-08-08 00:00:00+00:00,,70.0,39,2020-02-17 00:00:00+00:00,120,70,100000,2020-08-07 00:00:00+00:00,61,100000,2020-08-08 00:00:00+00:00,Children's Music,2017
61,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,29751924.0,Columbia,2020-06-11 00:00:00+00:00,62,100000,2020-08-08 00:00:00+00:00,6.28571428571429,89.0,9,2020-06-02 00:00:00+00:00,75,106,100000,2020-08-01 00:00:00+00:00,62,100000,2020-08-08 00:00:00+00:00,Pop,2020
62, i'm Peppa Pig,funny,,,,63,100000,2020-08-08 00:00:00+00:00,,75.0,59,2020-07-25 00:00:00+00:00,123,75,100000,2020-08-07 00:00:00+00:00,63,100000,2020-08-08 00:00:00+00:00,,
63,Raindrops,Official Sound Studio,,,,64,100000,2020-08-08 00:00:00+00:00,,95.0,55,2020-08-09 00:00:00+00:00,95,64,100000,2020-08-08 00:00:00+00:00,64,100000,2020-08-08 00:00:00+00:00,,
64,Vai Ter Que Aguentar,Mc Don Juan,29345235.0,GR6 Music,2020-05-08 00:00:00+00:00,65,100000,2020-08-08 00:00:00+00:00,1.7142857142857095,68.0,27,2020-07-11 00:00:00+00:00,56,77,100000,2020-08-01 00:00:00+00:00,65,100000,2020-08-08 00:00:00+00:00,Brazilian,2020
65, I Think I'm losing my mind,FC :พี่ฟร้าคนสวย,,,,66,100000,2020-08-08 00:00:00+00:00,,83.0,53,2020-07-17 00:00:00+00:00,117,66,100000,2020-08-08 00:00:00+00:00,66,100000,2020-08-08 00:00:00+00:00,,
66,Trippin,tiktok,,,,67,100000,2020-08-08 00:00:00+00:00,,74.0,60,2020-07-11 00:00:00+00:00,19,74,100000,2020-08-07 00:00:00+00:00,67,100000,2020-08-08 00:00:00+00:00,,
67,triggering dog sounds,pat.tea.cakes,,,,68,100000,2020-08-08 00:00:00+00:00,,58.0,32,2020-04-14 00:00:00+00:00,87,58,100000,2020-08-07 00:00:00+00:00,68,100000,2020-08-08 00:00:00+00:00,,
68,2002 (Remix),Jayrous Morales,19411575.0,Shaun Reynolds,2018-05-11 00:00:00+00:00,69,100000,2020-08-08 00:00:00+00:00,,97.0,7,2020-04-01 00:00:00+00:00,132,59,100000,2020-08-03 00:00:00+00:00,69,100000,2020-08-08 00:00:00+00:00,Pop,2018
